step,cell_position,cell_type,population_size,health_level,resource_consumption,pollution_generation
40,"(1, 8)",land,361,100.0,0.5,0.1
40,"(2, 5)",land,445,100.0,0.5,0.1
40,"(3, 2)",land,390,100.0,0.5,0.1
40,"(3, 6)",land,390,100.0,0.5,0.1
40,"(3, 9)",land,409,100.0,0.5,0.1
40,"(4, 0)",land,371,100.0,0.5,0.1
40,"(4, 3)",land,484,100.0,0.5,0.1
40,"(4, 4)",land,404,100.0,0.5,0.1
40,"(4, 9)",land,439,100.0,0.5,0.1
40,"(5, 0)",land,407,100.0,0.5,0.1
40,"(5, 1)",land,429,100.0,0.5,0.1
40,"(5, 6)",land,373,100.0,0.5,0.1
40,"(6, 5)",land,352,100.0,0.5,0.1
40,"(7, 0)",land,472,100.0,0.5,0.1
40,"(7, 2)",land,492,100.0,0.5,0.1
40,"(7, 4)",land,494,100.0,0.5,0.1
40,"(7, 6)",land,499,100.0,0.5,0.1
40,"(7, 8)",land,368,100.0,0.5,0.1
40,"(8, 8)",land,386,100.0,0.5,0.1
40,"(8, 9)",land,471,100.0,0.5,0.1
40,"(9, 1)",land,403,100.0,0.5,0.1
40,"(9, 2)",land,420,100.0,0.5,0.1
41,"(0, 7)",land,383,100.0,0.5,0.1
41,"(1, 4)",land,364,100.0,0.5,0.1
41,"(1, 8)",land,361,100.0,0.5,0.1
41,"(2, 5)",land,445,100.0,0.5,0.1
41,"(3, 2)",land,390,100.0,0.5,0.1
41,"(3, 6)",land,390,100.0,0.5,0.1
41,"(3, 9)",land,409,100.0,0.5,0.1
41,"(4, 0)",land,371,100.0,0.5,0.1
41,"(4, 3)",land,484,100.0,0.5,0.1
41,"(4, 4)",land,404,100.0,0.5,0.1
41,"(4, 9)",land,439,100.0,0.5,0.1
41,"(5, 0)",land,407,100.0,0.5,0.1
41,"(5, 1)",land,429,100.0,0.5,0.1
41,"(5, 6)",land,373,100.0,0.5,0.1
41,"(6, 5)",land,352,100.0,0.5,0.1
41,"(7, 0)",land,472,100.0,0.5,0.1
41,"(7, 2)",land,492,100.0,0.5,0.1
41,"(7, 4)",land,494,100.0,0.5,0.1
41,"(7, 6)",land,499,100.0,0.5,0.1
41,"(7, 8)",land,368,100.0,0.5,0.1
41,"(8, 8)",land,386,100.0,0.5,0.1
41,"(8, 9)",land,471,100.0,0.5,0.1
41,"(9, 1)",land,403,100.0,0.5,0.1
41,"(9, 2)",land,420,100.0,0.5,0.1
42,"(0, 7)",land,383,100.0,0.5,0.1
42,"(1, 4)",land,364,100.0,0.5,0.1
42,"(1, 8)",land,361,100.0,0.5,0.1
42,"(2, 5)",land,445,100.0,0.5,0.1
42,"(3, 2)",land,390,100.0,0.5,0.1
42,"(3, 6)",land,390,100.0,0.5,0.1
42,"(3, 9)",land,409,100.0,0.5,0.1
42,"(4, 0)",land,371,100.0,0.5,0.1
42,"(4, 3)",land,484,100.0,0.5,0.1
42,"(4, 4)",land,404,100.0,0.5,0.1
42,"(4, 9)",land,439,100.0,0.5,0.1
42,"(5, 0)",land,407,100.0,0.5,0.1
42,"(5, 1)",land,429,100.0,0.5,0.1
42,"(5, 6)",land,373,100.0,0.5,0.1
42,"(6, 5)",land,352,100.0,0.5,0.1
42,"(7, 0)",land,472,100.0,0.5,0.1
42,"(7, 2)",land,492,100.0,0.5,0.1
42,"(7, 4)",land,494,100.0,0.5,0.1
42,"(7, 6)",land,499,100.0,0.5,0.1
42,"(7, 8)",land,368,100.0,0.5,0.1
42,"(8, 8)",land,386,100.0,0.5,0.1
42,"(8, 9)",land,471,100.0,0.5,0.1
42,"(9, 1)",land,403,100.0,0.5,0.1
42,"(9, 2)",land,420,100.0,0.5,0.1
43,"(0, 7)",land,383,100.0,0.5,0.1
43,"(1, 4)",land,364,100.0,0.5,0.1
43,"(1, 8)",land,361,100.0,0.5,0.1
43,"(2, 5)",land,445,100.0,0.5,0.1
43,"(3, 2)",land,390,100.0,0.5,0.1
43,"(3, 6)",land,390,100.0,0.5,0.1
43,"(3, 9)",land,409,100.0,0.5,0.1
43,"(4, 0)",land,371,100.0,0.5,0.1
43,"(4, 3)",land,484,100.0,0.5,0.1
43,"(4, 4)",land,404,100.0,0.5,0.1
43,"(4, 9)",land,439,100.0,0.5,0.1
43,"(5, 0)",land,407,100.0,0.5,0.1
43,"(5, 1)",land,429,100.0,0.5,0.1
43,"(5, 6)",land,373,100.0,0.5,0.1
43,"(6, 5)",land,352,100.0,0.5,0.1
43,"(7, 0)",land,472,100.0,0.5,0.1
43,"(7, 2)",land,492,100.0,0.5,0.1
43,"(7, 4)",land,494,100.0,0.5,0.1
43,"(7, 6)",land,499,100.0,0.5,0.1
43,"(7, 8)",land,368,100.0,0.5,0.1
43,"(8, 8)",land,386,100.0,0.5,0.1
43,"(8, 9)",land,471,100.0,0.5,0.1
43,"(9, 1)",land,403,100.0,0.5,0.1
43,"(9, 2)",land,420,100.0,0.5,0.1
44,"(0, 7)",land,383,100.0,0.5,0.1
44,"(1, 4)",land,364,100.0,0.5,0.1
44,"(1, 8)",land,361,100.0,0.5,0.1
44,"(2, 5)",land,445,100.0,0.5,0.1
44,"(3, 2)",land,390,100.0,0.5,0.1
44,"(3, 6)",land,390,100.0,0.5,0.1
44,"(3, 9)",land,409,100.0,0.5,0.1
44,"(4, 0)",land,371,100.0,0.5,0.1
44,"(4, 3)",land,484,100.0,0.5,0.1
44,"(4, 4)",land,404,100.0,0.5,0.1
44,"(4, 9)",land,439,100.0,0.5,0.1
44,"(5, 0)",land,407,100.0,0.5,0.1
44,"(5, 1)",land,429,100.0,0.5,0.1
44,"(5, 6)",land,373,100.0,0.5,0.1
44,"(6, 5)",land,352,100.0,0.5,0.1
44,"(7, 0)",land,472,100.0,0.5,0.1
44,"(7, 2)",land,492,100.0,0.5,0.1
44,"(7, 4)",land,494,100.0,0.5,0.1
44,"(7, 6)",land,499,100.0,0.5,0.1
44,"(7, 8)",land,368,100.0,0.5,0.1
44,"(8, 8)",land,386,100.0,0.5,0.1
44,"(8, 9)",land,471,100.0,0.5,0.1
44,"(9, 1)",land,403,100.0,0.5,0.1
44,"(9, 2)",land,420,100.0,0.5,0.1
45,"(0, 7)",land,383,100.0,0.5,0.1
45,"(1, 4)",land,364,100.0,0.5,0.1
45,"(1, 8)",land,361,100.0,0.5,0.1
45,"(2, 5)",land,445,100.0,0.5,0.1
45,"(3, 2)",land,390,100.0,0.5,0.1
45,"(3, 6)",land,390,100.0,0.5,0.1
45,"(3, 9)",land,409,100.0,0.5,0.1
45,"(4, 0)",land,371,100.0,0.5,0.1
45,"(4, 3)",land,484,100.0,0.5,0.1
45,"(4, 4)",land,404,100.0,0.5,0.1
45,"(4, 9)",land,439,100.0,0.5,0.1
45,"(5, 0)",land,407,100.0,0.5,0.1
45,"(5, 1)",land,429,100.0,0.5,0.1
45,"(5, 6)",land,373,100.0,0.5,0.1
45,"(6, 5)",land,352,100.0,0.5,0.1
45,"(7, 0)",land,472,100.0,0.5,0.1
45,"(7, 2)",land,492,100.0,0.5,0.1
45,"(7, 4)",land,494,100.0,0.5,0.1
45,"(7, 6)",land,499,100.0,0.5,0.1
45,"(7, 8)",land,368,100.0,0.5,0.1
45,"(8, 8)",land,386,100.0,0.5,0.1
45,"(8, 9)",land,471,100.0,0.5,0.1
45,"(9, 1)",land,403,100.0,0.5,0.1
45,"(9, 2)",land,420,100.0,0.5,0.1
46,"(0, 7)",land,383,100.0,0.5,0.1
46,"(1, 4)",land,364,100.0,0.5,0.1
46,"(1, 8)",land,361,100.0,0.5,0.1
46,"(2, 5)",land,445,100.0,0.5,0.1
46,"(3, 2)",land,390,100.0,0.5,0.1
46,"(3, 6)",land,390,100.0,0.5,0.1
46,"(3, 9)",land,409,100.0,0.5,0.1
46,"(4, 0)",land,371,100.0,0.5,0.1
46,"(4, 3)",land,484,100.0,0.5,0.1
46,"(4, 4)",land,404,100.0,0.5,0.1
46,"(4, 9)",land,439,100.0,0.5,0.1
46,"(5, 0)",land,407,100.0,0.5,0.1
46,"(5, 1)",land,429,100.0,0.5,0.1
46,"(5, 6)",land,373,100.0,0.5,0.1
46,"(6, 5)",land,352,100.0,0.5,0.1
46,"(7, 0)",land,472,100.0,0.5,0.1
46,"(7, 2)",land,492,100.0,0.5,0.1
46,"(7, 4)",land,494,100.0,0.5,0.1
46,"(7, 6)",land,499,100.0,0.5,0.1
46,"(7, 8)",land,368,100.0,0.5,0.1
46,"(8, 8)",land,386,100.0,0.5,0.1
46,"(8, 9)",land,471,100.0,0.5,0.1
46,"(9, 1)",land,403,100.0,0.5,0.1
46,"(9, 2)",land,420,100.0,0.5,0.1
47,"(0, 7)",land,383,100.0,0.5,0.1
47,"(1, 4)",land,364,100.0,0.5,0.1
47,"(1, 8)",land,361,100.0,0.5,0.1
47,"(2, 5)",land,445,100.0,0.5,0.1
47,"(3, 2)",land,390,100.0,0.5,0.1
47,"(3, 6)",land,390,100.0,0.5,0.1
47,"(3, 9)",land,409,100.0,0.5,0.1
47,"(4, 0)",land,371,100.0,0.5,0.1
47,"(4, 3)",land,484,100.0,0.5,0.1
47,"(4, 4)",land,404,100.0,0.5,0.1
47,"(4, 9)",land,439,100.0,0.5,0.1
47,"(5, 0)",land,407,100.0,0.5,0.1
47,"(5, 1)",land,429,100.0,0.5,0.1
47,"(5, 6)",land,373,100.0,0.5,0.1
47,"(6, 5)",land,352,100.0,0.5,0.1
47,"(7, 0)",land,472,100.0,0.5,0.1
47,"(7, 2)",land,492,100.0,0.5,0.1
47,"(7, 4)",land,494,100.0,0.5,0.1
47,"(7, 6)",land,499,100.0,0.5,0.1
47,"(7, 8)",land,368,100.0,0.5,0.1
47,"(8, 8)",land,386,100.0,0.5,0.1
47,"(8, 9)",land,471,100.0,0.5,0.1
47,"(9, 1)",land,403,100.0,0.5,0.1
47,"(9, 2)",land,420,100.0,0.5,0.1
48,"(0, 7)",land,383,100.0,0.5,0.1
48,"(1, 4)",land,364,100.0,0.5,0.1
48,"(1, 8)",land,361,100.0,0.5,0.1
48,"(2, 5)",land,445,100.0,0.5,0.1
48,"(3, 2)",land,390,100.0,0.5,0.1
48,"(3, 6)",land,390,100.0,0.5,0.1
48,"(3, 9)",land,409,100.0,0.5,0.1
48,"(4, 0)",land,371,100.0,0.5,0.1
48,"(4, 3)",land,484,100.0,0.5,0.1
48,"(4, 4)",land,404,100.0,0.5,0.1
48,"(4, 9)",land,439,100.0,0.5,0.1
48,"(5, 0)",land,407,100.0,0.5,0.1
48,"(5, 1)",land,429,100.0,0.5,0.1
48,"(5, 6)",land,373,100.0,0.5,0.1
48,"(6, 5)",land,352,100.0,0.5,0.1
48,"(7, 0)",land,472,100.0,0.5,0.1
48,"(7, 2)",land,492,100.0,0.5,0.1
48,"(7, 4)",land,494,100.0,0.5,0.1
48,"(7, 6)",land,499,100.0,0.5,0.1
48,"(7, 8)",land,368,100.0,0.5,0.1
48,"(8, 8)",land,386,100.0,0.5,0.1
48,"(8, 9)",land,471,100.0,0.5,0.1
48,"(9, 1)",land,403,100.0,0.5,0.1
48,"(9, 2)",land,420,100.0,0.5,0.1
49,"(0, 7)",land,383,100.0,0.5,0.1
49,"(1, 4)",land,364,100.0,0.5,0.1
49,"(1, 8)",land,361,100.0,0.5,0.1
49,"(2, 5)",land,445,100.0,0.5,0.1
49,"(3, 2)",land,390,100.0,0.5,0.1
49,"(3, 6)",land,390,100.0,0.5,0.1
49,"(3, 9)",land,409,100.0,0.5,0.1
49,"(4, 0)",land,371,100.0,0.5,0.1
49,"(4, 3)",land,484,100.0,0.5,0.1
49,"(4, 4)",land,404,100.0,0.5,0.1
49,"(4, 9)",land,439,100.0,0.5,0.1
49,"(5, 0)",land,407,100.0,0.5,0.1
49,"(5, 1)",land,429,100.0,0.5,0.1
49,"(5, 6)",land,373,100.0,0.5,0.1
49,"(6, 5)",land,352,100.0,0.5,0.1
49,"(7, 0)",land,472,100.0,0.5,0.1
49,"(7, 2)",land,492,100.0,0.5,0.1
49,"(7, 4)",land,494,100.0,0.5,0.1
49,"(7, 6)",land,499,100.0,0.5,0.1
49,"(7, 8)",land,368,100.0,0.5,0.1
49,"(8, 8)",land,386,100.0,0.5,0.1
49,"(8, 9)",land,471,100.0,0.5,0.1
49,"(9, 1)",land,403,100.0,0.5,0.1
49,"(9, 2)",land,420,100.0,0.5,0.1
50,"(0, 7)",land,383,100.0,0.5,0.1
50,"(1, 4)",land,364,100.0,0.5,0.1
50,"(1, 8)",land,361,100.0,0.5,0.1
50,"(2, 5)",land,445,100.0,0.5,0.1
50,"(3, 2)",land,390,100.0,0.5,0.1
50,"(3, 6)",land,390,100.0,0.5,0.1
50,"(3, 9)",land,409,100.0,0.5,0.1
50,"(4, 0)",land,371,100.0,0.5,0.1
50,"(4, 3)",land,484,100.0,0.5,0.1
50,"(4, 4)",land,404,100.0,0.5,0.1
50,"(4, 9)",land,439,100.0,0.5,0.1
50,"(5, 0)",land,407,100.0,0.5,0.1
50,"(5, 1)",land,429,100.0,0.5,0.1
50,"(5, 6)",land,373,100.0,0.5,0.1
50,"(6, 5)",land,352,100.0,0.5,0.1
50,"(7, 0)",land,472,100.0,0.5,0.1
50,"(7, 2)",land,492,100.0,0.5,0.1
50,"(7, 4)",land,494,100.0,0.5,0.1
50,"(7, 6)",land,499,100.0,0.5,0.1
50,"(7, 8)",land,368,100.0,0.5,0.1
50,"(8, 8)",land,386,100.0,0.5,0.1
50,"(8, 9)",land,471,100.0,0.5,0.1
50,"(9, 1)",land,403,100.0,0.5,0.1
50,"(9, 2)",land,420,100.0,0.5,0.1
51,"(0, 7)",land,383,100.0,0.5,0.1
51,"(1, 4)",land,364,100.0,0.5,0.1
51,"(1, 8)",land,361,100.0,0.5,0.1
51,"(2, 5)",land,445,100.0,0.5,0.1
51,"(3, 2)",land,390,100.0,0.5,0.1
51,"(3, 6)",land,390,100.0,0.5,0.1
51,"(3, 9)",land,409,100.0,0.5,0.1
51,"(4, 0)",land,371,100.0,0.5,0.1
51,"(4, 3)",land,484,100.0,0.5,0.1
51,"(4, 4)",land,404,100.0,0.5,0.1
51,"(4, 9)",land,439,100.0,0.5,0.1
51,"(5, 0)",land,407,100.0,0.5,0.1
51,"(5, 1)",land,429,100.0,0.5,0.1
51,"(5, 6)",land,373,100.0,0.5,0.1
51,"(6, 5)",land,352,100.0,0.5,0.1
51,"(7, 0)",land,472,100.0,0.5,0.1
51,"(7, 2)",land,492,100.0,0.5,0.1
51,"(7, 4)",land,494,100.0,0.5,0.1
51,"(7, 6)",land,499,100.0,0.5,0.1
51,"(7, 8)",land,368,100.0,0.5,0.1
51,"(8, 8)",land,386,100.0,0.5,0.1
51,"(8, 9)",land,471,100.0,0.5,0.1
51,"(9, 1)",land,403,100.0,0.5,0.1
51,"(9, 2)",land,420,100.0,0.5,0.1
52,"(0, 7)",land,383,100.0,0.5,0.1
52,"(1, 4)",land,364,100.0,0.5,0.1
52,"(1, 8)",land,361,100.0,0.5,0.1
52,"(2, 5)",land,445,100.0,0.5,0.1
52,"(3, 2)",land,390,100.0,0.5,0.1
52,"(3, 6)",land,390,100.0,0.5,0.1
52,"(3, 9)",land,409,100.0,0.5,0.1
52,"(4, 0)",land,371,100.0,0.5,0.1
52,"(4, 3)",land,484,100.0,0.5,0.1
52,"(4, 4)",land,404,100.0,0.5,0.1
52,"(4, 9)",land,439,100.0,0.5,0.1
52,"(5, 0)",land,407,100.0,0.5,0.1
52,"(5, 1)",land,429,100.0,0.5,0.1
52,"(5, 6)",land,373,100.0,0.5,0.1
52,"(6, 5)",land,352,100.0,0.5,0.1
52,"(7, 0)",land,472,100.0,0.5,0.1
52,"(7, 2)",land,492,100.0,0.5,0.1
52,"(7, 4)",land,494,100.0,0.5,0.1
52,"(7, 6)",land,499,100.0,0.5,0.1
52,"(7, 8)",land,368,100.0,0.5,0.1
52,"(8, 8)",land,386,100.0,0.5,0.1
52,"(8, 9)",land,471,100.0,0.5,0.1
52,"(9, 1)",land,403,100.0,0.5,0.1
52,"(9, 2)",land,420,100.0,0.5,0.1
53,"(0, 7)",land,383,100.0,0.5,0.1
53,"(1, 4)",land,364,100.0,0.5,0.1
53,"(1, 8)",land,361,100.0,0.5,0.1
53,"(2, 5)",land,445,100.0,0.5,0.1
53,"(3, 2)",land,390,100.0,0.5,0.1
53,"(3, 6)",land,390,100.0,0.5,0.1
53,"(3, 9)",land,409,100.0,0.5,0.1
53,"(4, 0)",land,371,100.0,0.5,0.1
53,"(4, 3)",land,484,100.0,0.5,0.1
53,"(4, 4)",land,404,100.0,0.5,0.1
53,"(4, 9)",land,439,100.0,0.5,0.1
53,"(5, 0)",land,407,100.0,0.5,0.1
53,"(5, 1)",land,429,100.0,0.5,0.1
53,"(5, 6)",land,373,100.0,0.5,0.1
53,"(6, 5)",land,352,100.0,0.5,0.1
53,"(7, 0)",land,472,100.0,0.5,0.1
53,"(7, 2)",land,492,100.0,0.5,0.1
53,"(7, 4)",land,494,100.0,0.5,0.1
53,"(7, 6)",land,499,100.0,0.5,0.1
53,"(7, 8)",land,368,100.0,0.5,0.1
53,"(8, 8)",land,386,100.0,0.5,0.1
53,"(8, 9)",land,471,100.0,0.5,0.1
53,"(9, 1)",land,403,100.0,0.5,0.1
53,"(9, 2)",land,420,100.0,0.5,0.1
54,"(0, 7)",land,383,100.0,0.5,0.1
54,"(1, 4)",land,364,100.0,0.5,0.1
54,"(1, 8)",land,361,100.0,0.5,0.1
54,"(2, 5)",land,445,100.0,0.5,0.1
54,"(3, 2)",land,390,100.0,0.5,0.1
54,"(3, 6)",land,390,100.0,0.5,0.1
54,"(3, 9)",land,409,100.0,0.5,0.1
54,"(4, 0)",land,371,100.0,0.5,0.1
54,"(4, 3)",land,484,100.0,0.5,0.1
54,"(4, 4)",land,404,100.0,0.5,0.1
54,"(4, 9)",land,439,100.0,0.5,0.1
54,"(5, 0)",land,407,100.0,0.5,0.1
54,"(5, 1)",land,429,100.0,0.5,0.1
54,"(5, 6)",land,373,100.0,0.5,0.1
54,"(6, 5)",land,352,100.0,0.5,0.1
54,"(7, 0)",land,472,100.0,0.5,0.1
54,"(7, 2)",land,492,100.0,0.5,0.1
54,"(7, 4)",land,494,100.0,0.5,0.1
54,"(7, 6)",land,499,100.0,0.5,0.1
54,"(7, 8)",land,368,100.0,0.5,0.1
54,"(8, 8)",land,386,100.0,0.5,0.1
54,"(8, 9)",land,471,100.0,0.5,0.1
54,"(9, 1)",land,403,100.0,0.5,0.1
54,"(9, 2)",land,420,100.0,0.5,0.1
55,"(0, 7)",land,383,100.0,0.5,0.1
55,"(1, 4)",land,364,100.0,0.5,0.1
55,"(1, 8)",land,361,100.0,0.5,0.1
55,"(2, 5)",land,445,100.0,0.5,0.1
55,"(3, 2)",land,390,100.0,0.5,0.1
55,"(3, 6)",land,390,100.0,0.5,0.1
55,"(3, 9)",land,409,100.0,0.5,0.1
55,"(4, 0)",land,371,100.0,0.5,0.1
55,"(4, 3)",land,484,100.0,0.5,0.1
55,"(4, 4)",land,404,100.0,0.5,0.1
55,"(4, 9)",land,439,100.0,0.5,0.1
55,"(5, 0)",land,407,100.0,0.5,0.1
55,"(5, 1)",land,429,100.0,0.5,0.1
55,"(5, 6)",land,373,100.0,0.5,0.1
55,"(6, 5)",land,352,100.0,0.5,0.1
55,"(7, 0)",land,472,100.0,0.5,0.1
55,"(7, 2)",land,492,100.0,0.5,0.1
55,"(7, 4)",land,494,100.0,0.5,0.1
55,"(7, 6)",land,499,100.0,0.5,0.1
55,"(7, 8)",land,368,100.0,0.5,0.1
55,"(8, 8)",land,386,100.0,0.5,0.1
55,"(8, 9)",land,471,100.0,0.5,0.1
55,"(9, 1)",land,403,100.0,0.5,0.1
55,"(9, 2)",land,420,100.0,0.5,0.1
56,"(0, 7)",land,383,100.0,0.5,0.1
56,"(1, 4)",land,364,100.0,0.5,0.1
56,"(1, 8)",land,361,100.0,0.5,0.1
56,"(2, 5)",land,445,100.0,0.5,0.1
56,"(3, 2)",land,390,100.0,0.5,0.1
56,"(3, 6)",land,390,100.0,0.5,0.1
56,"(3, 9)",land,409,100.0,0.5,0.1
56,"(4, 0)",land,371,100.0,0.5,0.1
56,"(4, 3)",land,484,100.0,0.5,0.1
56,"(4, 4)",land,404,100.0,0.5,0.1
56,"(4, 9)",land,439,100.0,0.5,0.1
56,"(5, 0)",land,407,100.0,0.5,0.1
56,"(5, 1)",land,429,100.0,0.5,0.1
56,"(5, 6)",land,373,100.0,0.5,0.1
56,"(6, 5)",land,352,100.0,0.5,0.1
56,"(7, 0)",land,472,100.0,0.5,0.1
56,"(7, 2)",land,492,100.0,0.5,0.1
56,"(7, 4)",land,494,100.0,0.5,0.1
56,"(7, 6)",land,499,100.0,0.5,0.1
56,"(7, 8)",land,368,100.0,0.5,0.1
56,"(8, 8)",land,386,100.0,0.5,0.1
56,"(8, 9)",land,471,100.0,0.5,0.1
56,"(9, 1)",land,403,100.0,0.5,0.1
56,"(9, 2)",land,420,100.0,0.5,0.1
57,"(0, 7)",land,383,100.0,0.5,0.1
57,"(1, 4)",land,364,100.0,0.5,0.1
57,"(1, 8)",land,361,100.0,0.5,0.1
57,"(2, 5)",land,445,100.0,0.5,0.1
57,"(3, 2)",land,390,100.0,0.5,0.1
57,"(3, 6)",land,390,100.0,0.5,0.1
57,"(3, 9)",land,409,100.0,0.5,0.1
57,"(4, 0)",land,371,100.0,0.5,0.1
57,"(4, 3)",land,484,100.0,0.5,0.1
57,"(4, 4)",land,404,100.0,0.5,0.1
57,"(4, 9)",land,439,100.0,0.5,0.1
57,"(5, 0)",land,407,100.0,0.5,0.1
57,"(5, 1)",land,429,100.0,0.5,0.1
57,"(5, 6)",land,373,100.0,0.5,0.1
57,"(6, 5)",land,352,100.0,0.5,0.1
57,"(7, 0)",land,472,100.0,0.5,0.1
57,"(7, 2)",land,492,100.0,0.5,0.1
57,"(7, 4)",land,494,100.0,0.5,0.1
57,"(7, 6)",land,499,100.0,0.5,0.1
57,"(7, 8)",land,368,100.0,0.5,0.1
57,"(8, 8)",land,386,100.0,0.5,0.1
57,"(8, 9)",land,471,100.0,0.5,0.1
57,"(9, 1)",land,403,100.0,0.5,0.1
57,"(9, 2)",land,420,100.0,0.5,0.1
58,"(0, 7)",land,383,100.0,0.5,0.1
58,"(1, 4)",land,364,100.0,0.5,0.1
58,"(1, 8)",land,361,100.0,0.5,0.1
58,"(2, 5)",land,445,100.0,0.5,0.1
58,"(3, 2)",land,390,100.0,0.5,0.1
58,"(3, 6)",land,390,100.0,0.5,0.1
58,"(3, 9)",land,409,100.0,0.5,0.1
58,"(4, 0)",land,371,100.0,0.5,0.1
58,"(4, 3)",land,484,100.0,0.5,0.1
58,"(4, 4)",land,404,100.0,0.5,0.1
58,"(4, 9)",land,439,100.0,0.5,0.1
58,"(5, 0)",land,407,100.0,0.5,0.1
58,"(5, 1)",land,429,100.0,0.5,0.1
58,"(5, 6)",land,373,100.0,0.5,0.1
58,"(6, 5)",land,352,100.0,0.5,0.1
58,"(7, 0)",land,472,100.0,0.5,0.1
58,"(7, 2)",land,492,100.0,0.5,0.1
58,"(7, 4)",land,494,100.0,0.5,0.1
58,"(7, 6)",land,499,100.0,0.5,0.1
58,"(7, 8)",land,368,100.0,0.5,0.1
58,"(8, 8)",land,386,100.0,0.5,0.1
58,"(8, 9)",land,471,100.0,0.5,0.1
58,"(9, 1)",land,403,100.0,0.5,0.1
58,"(9, 2)",land,420,100.0,0.5,0.1
59,"(0, 7)",land,383,100.0,0.5,0.1
59,"(1, 4)",land,364,100.0,0.5,0.1
59,"(1, 8)",land,361,100.0,0.5,0.1
59,"(2, 5)",land,445,100.0,0.5,0.1
59,"(3, 2)",land,390,100.0,0.5,0.1
59,"(3, 6)",land,390,100.0,0.5,0.1
59,"(3, 9)",land,409,100.0,0.5,0.1
59,"(4, 0)",land,371,100.0,0.5,0.1
59,"(4, 3)",land,484,100.0,0.5,0.1
59,"(4, 4)",land,404,100.0,0.5,0.1
59,"(4, 9)",land,439,100.0,0.5,0.1
59,"(5, 0)",land,407,100.0,0.5,0.1
59,"(5, 1)",land,429,100.0,0.5,0.1
59,"(5, 6)",land,373,100.0,0.5,0.1
59,"(6, 5)",land,352,100.0,0.5,0.1
59,"(7, 0)",land,472,100.0,0.5,0.1
59,"(7, 2)",land,492,100.0,0.5,0.1
59,"(7, 4)",land,494,100.0,0.5,0.1
59,"(7, 6)",land,499,100.0,0.5,0.1
59,"(7, 8)",land,368,100.0,0.5,0.1
59,"(8, 8)",land,386,100.0,0.5,0.1
59,"(8, 9)",land,471,100.0,0.5,0.1
59,"(9, 1)",land,403,100.0,0.5,0.1
59,"(9, 2)",land,420,100.0,0.5,0.1
60,"(0, 7)",land,383,100.0,0.5,0.1
